ID,EDUCATION,ECONMIC
P00383605,3,0
P00383612,3,1
P00383617,3,0
P00383621,5,1
P00383630,1,0
P00383659,3,1
P00383660,3,2
P00383678,1,0
P00383679,3,0
P00383693,3,0
P00383698,3,0
P00383703,5,0
P00383709,3,0
P00383714,3,0
P00383717,3,0
P00383721,3,0
P00383732,3,0
P00383737,7,0
P00383749,2,0
P00383764,3,0
P00383768,4,1
P00383773,2,1
P00383778,4,1
P00383779,2,
P00383781,2,2
P00383785,3,0
P00383799,2,0
P00383803,5,0
P00383804,4,0
P00383807,5,1
P00383808,3,1
P00383813,2,1
P00383819,3,2
P00383820,5,1
P00383821,3,0
P00383825,7,
P00383832,4,1
P00383839,3,1
P00383848,2,2
P00383856,5,0
P00383860,2,1
P00383865,3,0
P00383875,2,0
P00383888,5,0
P00383913,5,0
P00383916,4,0
P00383917,2,1
P00383927,4,0
P00383933,5,1
P00383943,7,1
P00383946,5,0
P00383961,5,0
P00383967,3,2
P00383974,2,1
P00383975,2,0
P00383981,2,2
P00383990,5,1
P00383993,7,0
P00383998,3,1
P00384002,4,2
P00384004,2,2
P00384007,2,0
P00384010,5,0
P00384013,3,2
P00384016,5,1
P00384019,5,0
P00384022,3,0
P00384026,5,1
P00384038,7,0
P00384041,5,0
P00384045,2,0
P00384048,3,2
P00384050,5,1
P00384053,2,0
P00384055,5,1
P00384057,3,1
P00384059,3,0
P00384064,7,1
P00384069,2,0
P00384082,3,0
P00384084,3,1
P00384085,3,0
P00384095,2,0
P00384115,6,1
P00384120,2,0
P00384126,5,1
P00384128,4,0
P00384132,5,0
P00384143,2,0
P00384145,3,0
P00384151,2,0
P00384159,3,1
P00384164,3,0
P00384166,7,0
P00384174,7,1
P00384183,2,0
P00384187,3,2
P00384188,3,0
P00384189,2,1
P00384196,3,0
P00384198,5,1
P00384199,4,0
P00384224,3,1
P00384229,3,1
P00384236,3,0
P00384247,4,1
P00384249,2,1
P00384252,2,1
P00384254,5,0
P00384279,3,0
P00384285,3,0
P00384301,4,1
P00384302,2,0
P00384314,7,0
P00384329,2,0
P00384337,4,1
P00384340,2,0
P00384344,3,0
P00384366,2,0
P00384382,2,0
P00384384,5,0
P00384395,2,0
P00384397,7,0
P00384402,3,0
P00384419,4,0
P00384430,3,0
P00384440,2,1
P00384453,3,0
P00384455,4,
P00384475,3,0
P00384476,2,0
P00384491,4,1
P00384498,1,0
P00384500,2,0
P00384503,3,2
P00384504,3,2
P00384506,3,0
P00384519,2,0
P00384530,5,1
P00384538,3,0
P00384551,2,1
P00384558,3,0
P00384582,2,1
P00384584,2,0
P00384589,7,0
P00384590,3,0
P00384593,3,0
P00384600,4,1
P00384602,5,0
P00384611,3,0
P00384621,3,0
P00384624,1,1
P00384646,4,1
P00384659,2,0
P00384666,3,0
P00384679,5,0
P00384683,5,1
P00384685,4,0
P00384692,2,1
P00384695,3,0
P00384700,4,0
P00384703,7,0
P00384732,5,0
P00384734,1,0
P00384735,2,3
P00384740,3,1
P00384748,3,0
P00384750,4,1
P00384752,3,1
P00384770,3,0
P00384780,3,0
P00384782,5,
P00384783,7,2
P00384801,5,1
P00384809,3,1
P00384810,5,1
P00384814,6,1
P00384835,5,1
P00384838,3,0
P00384854,7,1
P00384861,5,2
P00384863,5,0
P00384887,3,1
P00384897,3,0
P00384898,3,0
P00384913,2,1
P00384927,2,0
P00384933,3,0
P00384936,3,
P00384953,3,0
P00384955,4,0
P00384962,3,0
P00384965,7,2
P00384982,3,0
P00384990,5,1
P00384996,7,0
P00385000,5,0
P00385006,4,0
P00385010,2,1
P00385012,7,0
P00385037,3,0
P00385039,2,0
P00385059,5,1
P00385062,4,0
P00385064,3,1
P00385068,3,0
P00385089,2,0
P00385093,3,0
P00385095,7,1
P00385098,3,0
P00385103,3,1
P00385106,5,0
P00385131,3,1
P00385139,5,0
P00385140,2,0
P00385146,2,0
P00385151,2,1
P00385165,4,0
P00385175,2,0
P00385183,2,0
P00385196,3,0
P00385200,1,0
P00385205,3,1
P00385213,2,0
P00385222,2,1
P00385237,2,1
P00385239,3,1
P00385247,2,0
P00385250,3,0
P00385251,3,1
P00385254,7,1
P00385255,3,0
P00385260,2,0
P00385289,2,0
P00385294,4,0
P00385304,3,0
P00385313,3,1
P00385323,3,1
P00385328,2,0
P00385347,7,0
P00385351,1,0
P00385370,3,0
P00385384,5,1
P00385417,5,0
P00385420,3,2
P00385422,3,0
P00385441,3,2
P00385451,3,0
P00385455,2,0
P00385463,3,0
P00385475,2,0
P00385480,2,0
P00385487,3,1
P00385488,3,0
P00385491,3,2
P00385501,2,1
P00385512,2,1
P00385513,4,1
P00385516,3,1
P00385518,2,0
P00385533,3,0
P00385547,4,1
P00385571,4,0
P00385587,1,0
P00385599,3,0
P00385605,3,0
P00385609,1,
P00385614,2,0
P00385637,1,0
P00385664,2,
P00385673,2,0
P00385697,2,0
P00385701,2,1
P00385706,5,0
P00385707,5,1
P00385718,3,1
P00385721,2,0
P00385734,3,2
P00385749,2,1
P00385757,2,0
P00385766,1,1
P00385772,2,0
P00385792,2,0
P00385798,4,0
P00385804,1,0
P00385805,3,0
P00385833,3,0
P00385881,1,0
P00385883,3,0
P00385893,2,1
P00385896,2,0
P00385928,2,0
P00385932,3,0
P00385936,5,0
P00385968,3,1
P00385971,4,1
P00385988,3,0
P00385990,1,0
P00385991,4,0
P00385996,2,0
P00385997,4,0
P00385998,4,0
P00386003,2,1
P00386024,4,0
P00386111,7,0
P00386118,2,0
P00386143,3,0
P00386181,2,0
P00386186,3,0
P00386191,5,0
P00386226,4,0
P00386248,2,0
P00386251,2,0
P00386266,3,1
P00386293,3,0
P00386302,1,0
P00386306,3,0
P00386317,4,0
P00386366,3,0
P00386370,2,0
P00386378,3,0
P00386402,1,0
P00386405,3,1
P00386470,1,0
P00386485,3,0
P00386492,2,1
P00386507,2,0
P00386537,3,1
P00386579,2,0
P00386580,3,0
P00386588,3,0
P00386589,2,1
P00386600,2,0
P00386610,4,1
P00386611,4,1
P00386640,2,0
P00386671,3,0
P00386714,2,1
P00386747,2,0
P00386755,2,0
P00386785,3,0
P00386819,1,0
P00386853,1,0
P00386860,2,0
P00386874,4,1
P00386883,3,0
P00386888,3,0
P00386894,3,0
P00386919,2,1
P00386924,2,0
P00386930,2,0
P00386960,2,0
P00386977,1,1
P00387009,3,0
P00387013,1,0
P00387026,3,0
P00387041,3,0
P00387056,3,1
P00387065,5,1
P00387077,2,0
P00387083,2,0
P00387091,3,0
P00387109,2,0
P00387140,2,0
P00387160,3,0
P00387166,1,0
P00387172,2,0
P00387189,2,0
P00387224,1,0
P00387264,2,0
P00387273,1,0
P00387303,2,0
P00387333,3,0
P00387345,2,0
P00387356,1,0
P00387374,2,0
P01345475,5,
P01279733,6,0
P01279580,3,2
P00387431,1,0
P01279882,5,2
P01345476,7,0
P00387447,3,1
P00387464,3,0
P00387468,2,2
P00387487,2,0
P00387511,3,1
P00387529,4,1
P00387555,2,0
P00387599,4,1
P00387604,7,0
P01015980,4,1
P00387634,2,0
P00387638,2,0
P00387643,1,0
P00387647,5,1
P00387671,1,0
P00387673,4,1
P00387675,4,1
P01016007,1,1
P00387683,2,2
P00387696,5,1
P00387697,2,0
P00387701,5,1
P00387704,4,0
P01016019,4,1
P00387707,2,0
P00387711,3,0
P00387712,2,1
P00387719,5,0
P00387724,7,0
P01016030,2,0
P00387731,5,0
P00387732,5,0
P00387733,7,0
P01016037,2,0
P00387742,2,0
P00387746,1,0
P01016049,7,0
P01016050,5,0
P01016053,5,1
P00387755,2,
P00387762,5,1
P00387765,2,0
P00387767,4,1
P00387769,3,0
P01016060,5,0
P00387772,3,0
P00387779,1,2
P00387780,3,1
P00387787,5,0
P01016069,3,0
P00387791,5,0
P00387793,4,1
P00387798,3,0
P01016080,7,0
P00387812,4,1
P00387814,3,2
P00387821,5,0
P00387823,5,1
P00387829,4,1
P00387834,5,0
P00387840,2,0
P01016108,2,1
P00387858,5,0
P01016119,2,0
P00387863,5,1
P00387867,5,0
P00387868,4,1
P00387871,2,0
P01016128,7,1
P00387882,3,1
P01016131,2,0
P00387887,4,1
P00387889,5,0
P00387892,3,0
P00387893,3,1
P00387895,1,
P00387896,7,0
P00387902,5,0
P00387904,2,1
P00387905,4,1
P00387909,2,1
P01016152,3,1
P00387915,2,0
P00387916,5,0
P00387918,2,1
P00387919,5,0
P00387920,1,1
P01016163,1,1
P01016166,3,0
P01016168,2,0
P01016196,4,0
P01016199,2,
P01016213,5,0
P01016221,3,0
P01016223,7,0
P01016224,4,1
P01016226,2,0
P00387969,3,0
P00387976,2,0
P00387991,3,
P00387992,5,1
P00387997,5,1
P00388018,6,1
P01016234,5,0
P00388022,4,1
P00388035,2,0
P00388043,5,0
P00388059,5,0
P00388065,3,1
P00388072,3,1
P01016252,7,0
P00388090,5,0
P00388094,7,0
P00388097,5,0
P00388106,2,0
P00388116,4,1
P00388120,5,0
P01016264,5,0
P00388130,2,1
P01016275,2,1
P01016290,3,0
P00388154,2,1
P00388164,2,2
P00388175,3,1
P00388181,2,1
P00388190,5,1
P00388193,4,0
P00388198,7,0
P00388200,5,0
P01016293,7,0
P00388207,3,0
P01016294,5,1
P01016297,3,1
P00388215,2,0
P00388218,3,0
P00388219,4,1
P00388221,2,0
P00388222,4,1
P00388223,3,1
P00388245,2,0
P01016315,2,0
P01016316,2,0
P00388253,4,1
P00388257,5,0
P00388258,2,0
P01016323,2,0
P01016325,3,0
P00388267,3,2
P00388296,5,1
P00388297,2,0
P00388298,2,0
P00388304,2,1
P00388308,5,0
P00388315,3,1
P00388316,2,0
P00388323,3,1
P00388325,5,0
P00388328,2,0
P00388329,3,0
P00388330,3,0
P00388334,3,1
P00388336,3,0
P01016369,7,0
P00388349,2,1
P00388350,5,0
P00388353,4,1
P00388354,2,2
P00388359,5,0
P01016373,7,0
P00388362,4,1
P01016376,4,1
P01016382,3,1
P01016384,3,1
P00388373,2,0
P01016387,3,1
P01016388,7,0
P01016389,3,0
P00388386,3,1
P00388390,4,0
P00388399,2,0
P01016397,3,0
P00388400,3,0
P00388402,3,0
P00388405,5,1
P00388409,3,0
P00388434,5,0
P00388436,3,0
P00388440,3,1
P00388442,2,1
P00388446,2,0
P00388451,2,1
P00388463,5,0
P00388465,2,1
P00388467,2,0
P00388478,5,0
P00388481,2,2
P00388492,2,0
P01016402,2,0
P00388504,3,1
P01016404,3,1
P00388507,4,1
P00388508,5,1
P00388514,3,0
P00388515,4,1
P00388516,2,0
P00388521,3,1
P01016412,2,0
P01016417,5,1
P00388527,3,0
P00388530,7,0
P00388531,4,1
P01016430,5,0
P00388543,6,1
P00388550,3,
P00388556,7,0
P01016440,4,1
P00388563,1,0
P01016450,5,1
P00388573,3,0
P01016455,5,1
P00388585,5,0
P00388587,5,1
P01016458,5,2
P00388594,2,1
P00388611,5,1
P01016474,5,
P01016480,2,0
P00388613,3,1
P00388616,5,0
P00388617,4,1
P00388620,2,0
P00388626,2,1
P00388627,4,0
P00388642,4,1
P00388645,3,0
P00388650,2,1
P01016488,5,0
P00388669,4,1
P00388670,2,0
P01016490,3,1
P00388673,7,0
P00388688,2,0
P00388689,3,1
P00388691,3,0
P00388692,4,1
P00388695,2,0
P00388699,3,0
P00388701,5,0
P00388702,2,
P00388703,3,0
P00388706,3,0
P00388709,3,1
P01016508,5,0
P00388717,2,0
P00388720,2,0
P00388733,5,1
P00388735,2,0
P01016514,2,0
P00388741,4,1
P00388758,4,1
P00388767,2,0
P00388775,3,1
P00388784,2,0
P00388785,5,0
P00388791,3,1
P01016539,4,1
P01016540,3,1
P00388805,5,0
P00388808,5,1
P00388814,5,0
P00388831,7,0
P01016570,2,0
P01016571,5,2
P01016575,3,0
P00388847,4,1
P01016580,2,0
P00388856,7,1
P00388860,3,0
P01016591,3,0
P00388884,4,1
P00388889,2,1
P00388900,1,0
P01016595,3,0
P00388917,5,0
P00388929,4,1
P01016608,5,1
P01016618,3,0
P00388948,3,1
P00388949,2,0
P00388958,3,0
P00388962,3,1
P00388963,2,0
P01016632,4,1
P00388977,3,0
P00388982,3,1
P01016638,3,0
P00388995,5,0
P01016648,4,1
P00389009,4,0
P00389013,5,1
P01016660,3,0
P00389016,2,1
P00389017,3,2
P00389019,2,3
P00389021,5,1
P01016663,2,0
P01016666,3,0
P00389030,2,0
P01016670,5,2
P00389036,5,0
P00389044,2,0
P01016681,7,1
P00389059,2,0
P00389060,2,0
P00389067,3,1
P00389070,4,1
P01016689,4,1
P00389073,5,0
P01016690,2,0
P00389075,5,2
P00389077,3,0
P00389081,4,1
P00389090,2,1
P01016701,2,1
P01016704,3,0
P01016709,7,0
P00389107,2,0
P00389110,2,0
P01016714,5,1
P01016716,2,1
P01016720,2,0
P01016721,2,0
P01016723,2,0
P01016726,5,0
P00389119,2,0
P00389121,5,0
P00389123,3,1
P00389124,5,0
P01016738,4,0
P00389140,2,0
P00389142,2,0
P00389152,5,0
P00389159,3,0
P00389161,3,0
P01016748,4,1
P00389169,5,1
P00389171,7,0
P00389178,2,0
P00389183,2,0
P00389202,2,0
P00389209,2,0
P00389210,3,2
P00389211,2,1
P00389213,3,0
P00389216,3,1
P00389219,2,1
P00389222,3,0
P00389226,4,1
P00389232,5,1
P00389233,2,1
P00389238,2,0
P00389245,7,1
P01016751,4,0
P00389260,7,0
P00389266,4,0
P00389267,3,0
P00389268,3,1
P00389270,5,0
P00389271,3,1
P00389276,3,1
P00389277,2,0
P01016764,3,0
P01016766,2,1
P00389290,3,0
P00389293,2,0
P00389302,5,1
P00389303,2,0
P00389305,5,1
P00389308,2,1
P00389315,3,1
P01016779,4,0
P00389321,3,1
P00389322,3,0
P00389334,2,0
P00389347,2,0
P00389348,3,0
P00389350,2,
P00389352,5,0
P00389356,2,0
P00389359,2,0
P00389361,2,0
P01016793,5,0
P01016794,5,1
P01016795,5,1
P00389374,3,0
P00389376,5,0
P00389380,3,
P00389381,2,1
P01016799,2,0
P00389389,5,0
P00389403,2,1
P00389406,3,1
P00389417,4,1
P01016806,5,0
P00389419,5,1
P01016807,5,0
P00389420,3,1
P00389421,1,1
P01016809,5,1
P01016810,4,0
P00389428,7,0
P01016811,7,0
P01016814,3,1
P00389436,1,1
P00389437,3,0
P01016819,,0
P00389443,3,0
P01016821,2,0
P01016825,5,0
P01016826,2,0
P01016827,5,1
P01016828,4,0
P00389445,5,0
P01016838,5,1
P01016839,5,1
P01016841,2,0
P00389465,3,0
P01016846,4,3
P00389472,3,0
P01016851,5,0
P01016852,4,1
P00389478,2,1
P00389481,3,1
P00389486,3,1
P00389487,2,0
P01016855,2,0
P00389490,3,1
P00389502,2,1
P00389507,1,1
P00389510,2,0
P01016866,2,0
P00389512,7,0
P00389514,5,0
P01016872,4,1
P00389525,3,1
P01016877,4,0
P00389530,7,0
P00389533,5,1
P00389535,4,1
P00389538,5,1
P00389542,3,1
P01016885,3,1
P00389548,5,1
P01016890,2,0
P01016891,2,0
P01016893,2,0
P00389558,2,1
P00389560,5,0
P00389563,7,0
P00389565,2,1
P01016898,5,0
P00389578,3,0
P01016905,2,1
P00389583,2,0
P00389584,2,0
P01016906,2,0
P00389588,4,1
P00389590,2,0
P00389591,4,1
P01016907,2,0
P01016911,7,1
P01016916,5,0
P00389607,3,1
P00389613,3,0
P01016927,3,1
P01016928,2,0
P01016929,2,0
P01016931,4,1
P00389622,7,1
P00389624,4,0
P00389627,3,0
P00389631,3,3
P00389634,2,0
P01016935,7,1
P01016937,4,0
P00389644,5,0
P00389653,5,2
P00389657,2,0
P01016941,2,0
P01016943,2,0
P00389662,4,1
P00389663,3,1
P00389665,3,0
P00389676,3,0
P00389677,2,0
P00389680,4,1
P00389683,3,0
P00389695,4,1
P00389698,3,2
P01016956,3,0
P01016957,5,1
P00389711,2,0
P00389712,2,0
P00389713,2,0
P00389714,5,0
P00389715,5,0
P00389730,2,1
P01016963,4,2
P01016964,2,0
P01016965,2,0
P01016966,5,0
P00389738,2,0
P00389740,2,0
P01016968,7,1
P01016970,3,0
P01016971,3,0
P01016975,2,0
P01016976,7,1
P01016978,4,0
P00389751,2,0
P00389756,3,0
P01016982,7,0
P00389769,5,0
P00389775,2,1
P00389778,7,0
P00389779,2,0
P00389795,5,0
P00389802,7,0
P00389813,3,0
P00389825,2,1
P00389828,3,0
P00389848,2,3
P00389849,4,1
P00389854,3,2
P00389861,2,0
P00389866,5,0
P00389868,5,1
P00389869,2,0
P00389872,3,0
P00389875,3,0
P00389877,3,1
P00389878,2,1
P00389923,2,0
P00389925,5,0
P00389930,5,1
P00389931,2,1
P01016996,7,1
P01016999,5,0
P01017002,4,1
P01017005,4,0
P01017007,5,0
P01017009,4,0
P00389943,5,0
P00389945,3,0
P00389956,5,0
P00389979,4,1
P00389983,2,1
P00390002,2,1
P00390004,2,0
P00390012,3,1
P00390027,2,
P00390039,3,0
P00390049,2,0
P00390058,2,0
P00390064,4,0
P00390082,3,0
P00390095,4,0
P00390108,4,0
P00390110,3,0
P00390120,3,0
P00390139,3,0
P00390144,4,0
P00390147,4,1
P00390164,3,2
P00390176,5,0
P00390179,5,0
P00390201,5,0
P00390214,5,1
P00390217,3,0
P00390226,4,1
P00390241,2,1
P00390244,3,3
P00390253,3,1
P00390260,4,1
P00390266,2,1
P00390279,3,0
P00390284,4,
P00390299,2,1
P00390365,3,0
P00390368,2,0
P00390381,3,0
P00390389,5,1
P00390403,2,0
P00390407,4,1
P00390409,5,0
P00390411,5,1
P00390412,3,0
P00390417,2,0
P00390422,2,1
P00390430,5,1
P00390433,2,0
P00390439,5,1
P00390459,5,0
P00390461,3,0
P00390485,3,1
P00390490,5,0
P00390493,4,1
P00390519,3,0
P00390545,5,0
P00390555,5,0
P00390562,2,0
P00390569,5,0
P00390571,3,0
P00390584,3,0
P00390624,3,1
P00390634,3,0
P00390635,2,0
P00390644,5,0
P00390647,3,1
P00390653,4,1
P00390665,1,0
P00390672,2,1
P00390673,4,1
P00390694,2,0
P00390696,6,1
P00390699,3,1
P00390711,2,0
P00390731,2,0
P00390732,2,0
P00390755,3,0
P00390783,2,0
P00390784,4,1
P00390804,2,2
P00390807,4,0
P00390819,7,0
P00390838,5,0
P00390844,3,2
P00390861,4,1
P00390866,5,1
P00390884,5,0
P00390893,1,0
P00390907,3,1
P00390938,5,1
P00390952,3,0
P00390964,5,0
P00390975,3,1
P00390980,2,0
P00390981,2,0
P00390989,2,0
P00390992,5,1
P00391006,3,0
P00391031,3,0
P00391049,1,0
P00391052,3,0
P00391062,3,1
P00391083,2,1
P00391090,2,1
P00391094,1,0
P00391097,7,0
P00391104,1,0
P00391106,2,2
P00391127,6,1
P00391149,5,0
P00391174,4,1
P00391191,3,0
P00391205,3,1
P00391233,2,0
P00391234,5,0
P00391256,7,0
P00391265,3,1
P00391278,4,1
P00391285,4,1
P00391286,3,
P00391287,7,0
P00391303,2,1
P00391305,2,0
P00391309,4,0
P00391335,2,1
P00391357,5,0
P00391358,2,0
P00391378,5,1
P00391384,2,1
P00391389,2,0
P00391415,4,0
P00391416,3,1
P00391426,4,0
P00391428,3,0
P00391439,2,1
P00391443,2,0
P00391449,2,1
P00391451,2,0
P00391523,2,2
P00391543,2,0
P00391545,4,1
P00391550,5,1
P00391561,4,0
P00391564,3,1
P00391566,3,0
P00391567,2,0
P00391572,3,0
P00391576,3,0
P00391585,2,1
P00391595,3,0
P00391601,7,0
P00391614,2,1
P00391628,5,0
P00391631,4,1
P00391637,5,0
P00391645,2,1
P00391646,4,1
P00391647,5,0
P00391662,2,1
P00391666,3,0
P00391687,5,0
P00391692,5,0
P00391693,3,0
P00391709,4,0
P00391722,1,0
P00391749,5,1
P00391752,5,1
P00391768,5,1
P00391843,3,0
P00391847,3,0
P00391870,4,0
P00391885,5,1
P00391888,4,1
P00391913,2,1
P00391947,3,0
P00391970,3,1
P00391980,7,1
P00391982,2,1
P00391987,2,1
P00392024,4,1
P00392039,5,1
P00392044,3,0
P00392045,2,2
P00392058,5,1
P00392059,2,1
P00392077,3,0
P00392094,2,1
P00392104,7,0
P00392111,5,1
P00392119,2,1
P00392135,2,1
P00392143,3,1
P00392145,3,2
P00392147,3,1
P00392148,3,0
P00392149,4,1
P00392150,3,0
P00392152,5,1
P00392161,2,0
P00392167,2,1
P00392169,2,0
P00392175,3,1
P00392184,3,0
P00392185,3,0
P00392194,7,1
P00392203,5,1
P00392206,1,0
P00392214,5,1
P00392221,5,1
P00392223,7,0
P00392226,2,0
P00392232,3,0
P00392247,2,1
P00392252,2,0
P00392282,2,0
P00392283,2,1
P00392322,4,1
P00392324,3,0
P00392325,3,0
P00392333,2,0
P00392360,4,1
P00392373,4,0
P00392375,2,0
P00392394,3,0
P00392396,3,1
P00392416,3,0
P00392426,3,0
P00392434,4,1
P00392450,4,1
P00392455,3,1
P00392458,3,0
P00392461,7,0
P00392474,3,0
P00392475,7,0
P00392483,2,0
P00392486,3,1
P00392524,2,0
P00392529,2,0
P00392530,5,2
P00392531,5,0
P00392542,3,1
P00392543,3,0
P00392567,5,1
P00392582,3,1
P00392592,5,1
P00392595,2,0
P00392596,5,0
P00392599,5,0
P00392602,3,0
P00392604,4,1
P00392606,2,0
P00392607,3,1
P00392620,3,0
P00392635,7,0
P00392637,1,0
P00392641,3,0
P00392645,2,1
P00392646,7,0
P00392647,5,1
P00392657,5,0
P00392678,2,0
P00392682,3,1
P00392691,3,0
P00392692,4,1
P00392699,3,0
P00392714,5,1
P00392725,3,0
P00392729,2,0
P00392731,3,0
P00392732,4,0
P00392738,5,1
P00392744,2,0
P00392749,5,1
P00392757,3,0
P00392766,3,0
P00392767,5,0
P00392773,3,0
P00392781,5,1
P00392784,3,1
P00392785,2,0
P00392793,1,
P00392806,5,1
P00392812,2,0
P00392818,5,1
P00392820,2,0
P00392825,2,0
P00392833,3,1
P00392835,3,0
P00392837,1,
P00392842,2,0
P00392843,2,0
P00392844,2,0
P00392847,5,0
P00392854,4,2
P00392855,3,0
P00392863,5,0
P00392868,3,1
P00392874,3,0
P00392877,3,0
P00392886,3,1
P00392894,6,1
P00392948,2,0
P00392960,5,0
P00392974,3,1
P00392975,7,0
P00392977,5,0
P00392983,3,0
P00393029,5,0
P00393038,3,1
P00393042,2,0
P00393048,2,1
P00393063,2,0
P00393075,1,0
P00393079,3,0
P00393083,1,
P00393086,2,0
P00393088,2,0
P00393098,2,0
P00393099,3,0
P00393104,2,1
P00393126,5,1
P00393138,3,0
P00393149,2,0
P00393151,3,0
P00393153,5,1
P00393183,4,1
P00393226,2,0
P00393249,3,0
P00393250,5,1
P00393274,3,1
P00393282,2,0
P00393294,5,0
P00393307,2,0
P00393314,4,1
P00393324,2,0
P00393336,3,0
P00393345,4,1
P00393355,5,2
P00393365,5,0
P00393372,2,0
P00393388,2,0
P00393389,3,0
P00393396,2,1
P00393400,5,0
P00393429,3,0
P00393440,2,0
P00393445,2,1
P00393449,3,0
P00393454,3,0
P00393460,2,1
P00393473,1,0
P00393502,1,0
P00393522,3,1
P00393540,1,0
P00393555,3,0
P00393565,3,1
P00393570,5,0
P00393573,2,0
P00393577,3,1
P00393600,7,0
P00393605,3,0
P00393607,3,1
P00393610,2,0
P00393611,3,1
P00393622,2,0
P00393624,2,2
P00393626,5,0
P00393627,7,0
P00393635,3,0
P00393674,3,0
P00393675,3,0
P00393678,3,0
P00393681,1,0
P00393692,2,0
P00393705,3,1
P00393706,4,1
P00393718,4,1
P00393727,2,1
P00393751,7,1
P00393764,3,2
P00393765,3,1
P00393767,5,1
P00393769,3,0
P00393785,1,0
P00393787,4,1
P00393797,2,0
P00393798,2,0
P00393803,5,1
P00393815,4,1
P00393827,3,1
P00393873,5,2
P00393875,3,1
P00393881,7,1
P00393902,3,0
P00393907,7,1
P00393918,2,0
P00393930,3,1
P00393931,3,1
P00393947,5,2
P00393951,3,0
P00394001,3,0
P00394014,5,1
P00394039,3,0
P00394051,4,0
P00394063,2,1
P00394073,3,1
P00394074,2,
P00394075,2,2
P00394077,3,0
P00394082,2,0
P00394085,5,1
P00394106,4,1
P00394112,5,0
P00394145,4,1
P00394147,5,1
P00394159,2,0
P00394186,2,0
P00394215,3,2
P00394227,4,0
P00394228,3,0
P00394235,5,1
P00394248,3,2
P00394260,2,1
P00394267,3,0
P00394277,3,1
P00394281,2,0
P00394283,2,0
P00394285,3,0
P00394290,3,2
P00394305,4,1
P00394332,3,2
P00394349,5,2
P00394355,2,0
P00394410,5,1
P00394450,4,1
P00394453,5,0
P00394454,3,0
P00394469,3,0
P00394479,1,0
P00394481,2,0
P00394487,4,1
P00394488,3,1
P00394493,3,1
P00394503,1,0
P00394512,1,0
P00394527,3,2
P00394531,2,1
P00394550,3,
P00394579,5,0
P00394588,5,2
P00394595,3,0
P00394600,3,2
P00394601,5,2
P00394606,3,1
P00394620,3,0
P00394621,5,0
P00394627,3,1
P00394665,7,0
P00394666,2,1
P00394676,5,1
P00394689,5,0
P00394702,2,0
P00394710,5,0
P00394719,5,1
P00394723,2,0
P00394742,3,1
P00394758,3,1
P00394764,5,1
P00394774,3,0
P00394779,3,0
P00394799,2,0
P00394802,3,1
P00394811,5,0
P00394814,3,0
P00394816,2,1
P00394819,7,0
P00394828,2,0
P00394836,2,0
P00394845,3,0
P00394848,5,0
P00394869,4,1
P00394879,5,0
P00394880,2,0
P00394898,5,1
P00394900,3,0
P00394907,4,1
P00394908,4,0
P00394911,2,0
P00394930,5,1
P00394937,3,0
P00394939,7,0
P00394948,3,1
P00394959,2,0
P00394961,4,1
P00394963,5,1
P00394966,7,0
P00394967,1,0
P00394972,1,0
P00394973,3,0
P00394985,4,0
P00394986,5,0
P00394987,2,0
P00394992,5,1
P00394993,3,1
P00395007,7,0
P00395013,2,1
P00395015,4,1
P00395018,2,2
P00395027,4,1
P00395028,4,1
P00395042,3,1
P00395045,5,1
P00395049,7,0
P00395055,4,1
